Data;Usuário;Nome;Tweet
2022-03-13 23:49:39+00:00;geniusjsooccp;anna❄️;Alguém me indica uma fic bem depressão
2022-03-13 23:49:26+00:00;hluis199;sarda;@Ncamposss vdd, ser assaltado foi ser coitado po. Qnd é contra seu time se fic bravinho kkkkkkk
2022-03-13 23:49:16+00:00;R4INB0WTYTY;tyty ⚢︎ ALASTOR IS HERE!!!!!!!!!!!;mds eu to lendo uma fanfic fizzarozzie slow burn tao gostosinha-- capitulo 6 e eles nao fuderam aindakkkkk raridade isso numa fic fizzarozzie hein me deu vontade de escrever minha propria fic deles 😩💖
2022-03-13 23:49:05+00:00;Pamxlol;Pam;O Vey nem pra fazer uma montagem p passar mais veracidade pra fic. Kkkkkkkkkkk
2022-03-13 23:48:54+00:00;wattpad_cringe;🇺🇦Wattpad e as suas desgraças🇺🇦;@projetodeotaku @DollynhaSpace Na fanfic disse que eram maiores de idade
2022-03-13 23:48:53+00:00;sourgothick;ғᴀʙɪᴀɴᴏ🫀;todos os dias criando uma fanfic diferente
2022-03-13 23:48:51+00:00;onIyfansdagabi;gabi;ninguém explica a obsessão q eu estou com esse shipp sendo q não assisti o anime li a história do livro por cima e todos os fatos q eu sei descobri por meio de fanfic
2022-03-13 23:48:41+00:00;soobtonina;g!o;se alguém escrevesse essa fanfic eu leria pra caralho
2022-03-13 23:48:36+00:00;babiiluvie;lari • not me;vi algo aqui e tô rindo muito com a cara de pau da pessoa (e de gente caindo na fic da gata) sei que receber atenção no twitter é muito bom mas vamos com calma na fanfic
2022-03-13 23:48:33+00:00;trouchas;cassio;@IvoniziaC Não não, infelizmente é fic
2022-03-13 23:48:30+00:00;archeronhouis;mari;voltei ao vício de ler fic de hp
2022-03-13 23:48:12+00:00;dojaspace;rachel!;@magnoliadesmaia Não curto mt au nem fanfic
2022-03-13 23:47:53+00:00;tired_nina;Nina 🐝 || 📚: BRIDGERTONS⁴;na minha fic a filha Feysand tá fazendo 19 aninhos e eu preciso de ideias de presentes das outras Cortes pra ela. é difícil pensar já que a cultura de cada um é mal explorada, então pfvr me ajudem (todas, menos Outonal e Primaveril
2022-03-13 23:47:53+00:00;tired_nina;Nina 🐝 || 📚: BRIDGERTONS⁴;preciso de ajuda dos leitores de Acotar pra um detalhe da minha fic alguém pode ajudar???? (segue o fio
2022-03-13 23:47:53+00:00;Theo88889;Mat.2.0;Quero viver numa fanfic
2022-03-13 23:47:50+00:00;vantsrl;mae do yeontan;MDS A SEULGI TA NA FANFIC Q DLC VOU LER MUITO
2022-03-13 23:47:47+00:00;the_dreamergirl;Ingrid 🌻;@bunnyyien Pelo amor de deussss que eu tô desesperada criando a fanfic na minha cabeça da gente casado e com 2 filhos
2022-03-13 23:47:40+00:00;jjongknows;paola;noitinha de fic
2022-03-13 23:47:16+00:00;bleuwt;cword;se me abrio la fic oli omega Q LEIA https://t.co/SpMZNc1Xgv
2022-03-13 23:46:40+00:00;butimabadliar;rarenata;O Chris Evans e o Dylan tão mesmo na premiação ou é fic?
2022-03-13 23:46:38+00:00;abreuparrilla;Bia 🇧🇷🪐;@dollartimas Eu já sou (até com o perfil da minha fanfic). Com muito prazer! 😌😌
2022-03-13 23:46:36+00:00;catdelreyy;loira p3ituda;ai meu deus começou minha obsessão pela fic criada na minha cabeça
2022-03-12 23:58:56+00:00;_flaasy;RoseDoCerrado;To com uma fanfic na minha cabeça em que a @PaolaCarosella esta tendo um relacionamento escondido com o thiago castanho
2022-03-12 23:58:46+00:00;lexiaabrito;lele;indo ler uma boa fanfic antes de dormi
2022-03-12 23:58:20+00:00;whoknowsj22;alua 😾;minha prima ficou me chamando de fanfiqueira pq eu disse que ia casar com o yoongi????? não entendi????
2022-03-12 23:57:54+00:00;cassrobertsx;Cassie Roberts;além disso, eu não divulguei a entrevista porque esqueci que ela ia ao ar hoje, não tem nada por trás e o ethan não tá me obrigando a divulgar nada, pelo amor de deus, acalmem o coração de fanfiqueira de vocês
2022-03-12 23:57:51+00:00;jouh_flora;Jouh sem sanidade ∞;fanficando coisas q nunca aconteceriam mais eu queria tanto q acontecesse
2022-03-12 23:57:36+00:00;bruh_tuiita;bruh 🏁;@PedroScooby Ele faz a fic dele kkkkkkkk
2022-03-12 23:57:33+00:00;sernogerundio;lelé da cuca;Hoje escutei de novo e não me canso de escutar a fic do doutor Luca* Brag*, do boy dj , da mão de lixa e da caloteira do wpp. Todo mundo deveria escutar essas histórias
2022-03-12 23:56:54+00:00;Nanytaekookie;Nany⁷ 𐤀 📌 JIMIN OST;Eu sou a fanfiqueira na vida 🤙🏽 https://t.co/oGSYSdgkaK
2022-03-12 23:56:43+00:00;niclee_jpg;Nicole a talarica;não quero terminar a fic 😭😭😭 muito boa, vou chorar, sinto q eu alguém vai morrer e não vai ter final feliz, não vou achar outra boa pra suprir a necessidade 😭😭😭
2022-03-12 23:56:41+00:00;dark_tekila;Dark ☘︎ || troquei a pack;achei uma one-shot do oda no que tava procurando a fanfic do cast de bsd num manicômio nunca reclamei
2022-03-12 23:56:27+00:00;jeonjuncookie;lisa by JK of BTS;isso é fic de quem dropou pra stanear kpop fracassada https://t.co/kyZztLhyT4
2022-03-12 23:56:19+00:00;quebreimeufone;Miguel Lúcifer;anira ja deu dessa fic https://t.co/K9dcoTmDcv
2022-03-12 23:55:59+00:00;foxyejosten;alli 🦊🥍 Kevin's bf 📖: vilão;@lovereignspn Assim que eu descobrir que nome dar pra fic
2022-03-12 23:55:51+00:00;Fernandinha_buu;Ferdinanda;Meta de amanhã é achar alguém em Curitiba e viver uma fic por um dia
2022-03-12 23:55:43+00:00;idatekidlaroi;luana;@sgminez a fanfic de milhões sendo real
2022-03-12 23:55:32+00:00;fckmanel;manel.;0/4 pra fic
2022-03-12 23:55:31+00:00;autwillight;pat;nota 3 pra fic
2022-03-12 23:55:25+00:00;jullialf;Júlia;Chocada com a fic que essa menina inventou kkkkkkkkkkkk
2022-03-12 23:55:06+00:00;jujuscosta;juju ❤️‍🩹;@mcIarafec @barkerhannahs esse livro igualzinho uma fanfic
2022-03-12 23:54:54+00:00;glowsric;nat. 🤍🇺🇦 ITS RACE WEEK!;vou começar uma fanfic do pierre #eita
2022-03-12 23:54:42+00:00;chalkytalkle;bona 🧶;@ArisusagiBR Tem mais de 100 fanfic no Ao3 = não é anime sem fandom, sinto mto
2022-03-12 23:54:39+00:00;Lucyxhss;ᴀɴɴᴀ ⎊ || 📖: O Príncipe Cruel;@sweet_horan15 Eu literalmente acabei de ler aquela fanfic q vc mandou que tem esse exato plot KKKKKKK
2022-03-12 23:54:36+00:00;bregamendonca;nanda catatau;@goodindefault @majucomments to divulgando minha fic com o nome do pivor da história
2022-03-12 23:54:32+00:00;aaaakkjj;¹³🦊|| 📖: A casa de Hades;@foxyejosten https://t.co/Fi2dLGaCbs aqui amg, faça boa leitura pq essa fic é pfta
2022-03-12 23:54:15+00:00;tinaa_421;tinaa!! 🌪🌩;agora os lagustas tao putos por causa de fanfic de vcs, nao da pra acreditar juro
2022-03-12 23:54:13+00:00;evelynpevensie;Eve🦁|a seleção📚;"por falar em livros no wattpad tenho q terminar a leitura da fanfic de Nárnia"" o último reinado"" da minha amg @graciousxpvs já,já assim q eu concluir a leitura dela e dou meu feedback por aqui @graciousxpvs"
2022-03-12 23:54:05+00:00;YosoyMarchix;yosoyMarchix 🧽;@IsabelMRAN amo, e lembro q ainda no bb haviam boatos que a equipe dela tinha registrado vários produtos, marcas ao nome dela e de cactos. Tomara q não seja fic e a bicha tenha um plano de produto daqui a 10 anos incluido maquiagem
2022-03-12 23:54:02+00:00;henr1qz;henrico ex genshin player;ai esse pra mim é amizade do ensino médio ele eh o amigo gay espalhafatoso e ela a tiktoker fanfiqueira https://t.co/eIgCRmOBTN
2022-03-12 23:53:48+00:00;sweetjosten;bow🥍;@uchihauau @Stellar_Sys @Stellar_Sys  vagabundo vc ia esconder essa fanfic nas profundezas se a ste n pedisse👺👺
2022-03-12 23:53:47+00:00;obiwanrz;lince;ok talvez eu não saiba fazer capa pra fanfic
2022-03-12 23:53:21+00:00;namujoonx21;ᴍᴀᴅᴜ⁷_;Necessito de uma fic do JK lutador de MMA
2022-03-12 23:53:15+00:00;minorocha;m i n o 🌵 #teamscooby 🌊;a fic meu paaaaai kkkkkk
2022-03-12 23:53:10+00:00;perrotarica4;Rachel zumbicht - Arthur novo Bolsonaro;@acostumadinha Essa fic seria muito boa. Ia dar mt enredo
2022-03-12 23:53:07+00:00;wonho_Brasil;◶Wonho Brasil;Alguém sabe uma fanfic boa????? https://t.co/73vAX5rZyy
2022-03-12 23:53:02+00:00;ccmdusk;lets in duskwood | 📖: novembro 9;eu tenho um plot interessante pra próxima fanfic, se deus quiser eu vou escrever ela
2022-03-12 23:53:01+00:00;upsipukrdn;mari;eita que já é a segunda atualização de fic fav hoje 😋
2022-03-12 23:52:50+00:00;wendylovy;wendy🪰 (qualquer pronome);@dionaplush Aqui é leitor de fanfic raiz https://t.co/9WMlEaiTlK
2022-03-12 23:52:49+00:00;kaistsoo;arieleⁿᵒᵗ ᵐᵉ | 𝒈𝒓𝒆𝒚 𝒔𝒖𝒊𝒕;eu ia pro baile mas resolvi ficar em casa escrevendo fanfic
2022-03-12 23:52:43+00:00;morganahikaru;evelynn;@SAFICASAMI eu amo essa :( eu aceito qualquer fanfic leodia praticamente. ah, eu não sei se você gosta de ruined leona, mas tem uma com esse tema e também e é muito boa, mas provavelmente você já leu kfkdkkskk
2022-03-12 23:52:11+00:00;stollenlulabies;lemuria;vcs entraram na internet ontem né esse tipo de coisa se chama FAN FIC antes era escrita hoje é feita por vídeo no tiktok 🤯🤯 https://t.co/x1IOYhtaiZ
2022-03-12 23:52:01+00:00;alle_nanda;Alessandra Lima 🤍;@isabely69820558 @gabrielamurad19 Adorei essa fic kkkkkkkkkkkkkk
2022-03-12 23:52:00+00:00;ljuzelly;jakubovic;MDS??? PQ EU SOU ASSIM ATE BEBA EU LEMBRO DE FANFICAR AKKAKAKA VSFD https://t.co/bADK1R43z9
2022-03-12 23:51:54+00:00;eiigabysilveira;Gaby Silveira;Que história é essa do PA abrir mão da imunidade pra dar pra um dos meninos?? É fic ou verdade??
2022-03-12 23:51:43+00:00;iinsane_girl;Bel;Achei q isso era fic até acontecer comigo to rindoo
2022-03-12 23:51:17+00:00;ninswebster;Nina Webster;detalhe: playlist certa = a trilha de Hades, que foi o que me deu a ideia pra fic. xD eu escrevia escutando ela, mas eu ESQUECI DISSO.
2022-03-12 23:51:05+00:00;parrillaboate;niki;queria ler uma fanfic hanleia baseada em algum filme de comédia romântica tipo a proposta ou operação cupido mds
2022-03-12 23:51:03+00:00;louiestfvck;ʟᴇɴɪᴄᴏ 📖: if these wings could fly;@saragostosa28 como que é essa fic amg?
2022-03-12 23:50:22+00:00;hopIove;𝐿𝒶𝓇𝒾 ⁷;@btscream amg vc vai postar a fic no wattpad???
2022-03-12 23:50:20+00:00;biebsrare;rafaela,,;alguém pode me indicar uma fic enemies to lovers pelo amor de deus tem criança chorandooo
2022-03-12 23:50:07+00:00;swstarkey;Sofi | ➒¾;@charalhinho Você é a autora (o) da fic??? Desculpa eu mas é pq é um tanto quanto estranho.
2022-03-12 23:49:46+00:00;donotbelasagna;maria. 📖 um assassino nos portões;pelo amor de deus gente pra ontem vamo mexer numa fanfic https://t.co/tRr99nYs7l
2022-03-12 23:49:46+00:00;kimonomyname;carolina 🧜‍♀️;@aquelerogeer_ @Realityaqui @SoHoje230580 @QuebradaCentral sim! a linn não tem uma grande torcida, e msm se tivesse pelos méritos dela ainda iriam tá pagando de doido! a realidade é que ngm liga se vc nao torce pra ela contanto que haja respeito, mas ele quer criar a fanfic dele de qualquer jeito!
2022-03-12 23:49:43+00:00;Luhcrazyharry;Luh;"Leticia ontem: ""vamo criar um fic?"" Eu: ""vamo mano, só vamo"" E ELA LEVOU A SÉRIO VEI"
2022-03-12 23:49:19+00:00;fanficobsession;FFOBS;me preparando pra passar raiva no próximo capítulo da fic https://t.co/EmuMfKxLfo
2022-03-12 23:48:59+00:00;eudxgs;eudócia;a gay fanficando que eu tô num date, bicha acorde!!!!!
2022-03-12 23:48:43+00:00;expeditopaz;Expedito Paz;@da_protetora_ @UltimofilhodeEl eu sei que tem até fic onde a kara pede pra aplicarem pequenas doses de red k nela pra ficar mais solta com a lena... mas não uma overdose pra deixá-la fora de controle e com o complexo de deusa acionado
2022-03-12 23:48:37+00:00;livizinhazZ;livizinhazZ;amo ler fic com a cor amarelada, lembra muito folha de livro
2022-03-12 23:48:33+00:00;SapaoMdd;uSapao;@tirrasss Desde quando tu virou fanfiqueiro?
2022-03-12 23:48:20+00:00;ana_st4r;"ana⁷;ʙʏ ᴊɪᴍɪɴ²";@byprincejin @mychiminv army+fanfiqueira=perfeição
2022-03-12 23:48:11+00:00;Jenniyyf;Jenni - Só jenni kkkk💙;@arquivoJuny @minrydberg Kkkkkkk tem o filme e a fic dela é inspirada nele.
2022-03-12 23:48:06+00:00;luthorparilla;lala 🦊|📖;Eu sonhei com Swanqueen...queria saber escrever bem pra poder fazer uma fic com o sonho...pq tava perrfeito
2022-03-12 23:47:57+00:00;simonsaquarium;aninha;não vejo a hora de postar o segundo capítulo da fic ❤️❤️❤️
2022-03-12 23:47:45+00:00;paradisofritz;lele 🎨;EU ACABEI DE ACHAR UMAS COISAS DE UMA FANFIC DE HARRY POTTER Q EU TINHA CARACOU
2022-03-12 23:47:28+00:00;bergamoota;Gabriela;Tudo que eu queria era link pra alguma fanfic da heedo com a yurim
2022-03-12 23:47:24+00:00;acciolight;julia;@debrelena vei real eu acompanho parece q to lendo fanfic to completamente abestalhada cadelando eles
2022-03-12 23:47:22+00:00;lwtxstrong;gio ☀️ ltwt;@Marianayy_ tenho que me preparar psicologicamente pra essa fic kkkkkkk
2022-03-12 23:47:16+00:00;grrwolfiegang;wolfie com w de whore;@b1tterwon SÓ QUERIA VIVER UMA FANFIC COM ELA.
2022-03-12 23:46:45+00:00;greenbriar_anju;Anju - Apenas Um momento certo - wattpad;eu quero muitoo mudar a capa da fanfic mas e o medo de ficar uma bosta😀🔫
2022-03-12 23:46:21+00:00;wendylovy;wendy🪰 (qualquer pronome);"""vc lê fanfic a muito tempo?"" Meu filho eu sou da época que pokémon era o segundo anime/mangá depois de naruto com mais fanfics no spirit fanfics"
2022-03-12 23:46:21+00:00;CentraldeLOMY;Central de Lomy 💜✨💙;Playlist de O meu primeiro amor está atualizado com mais música novas add e sua capa também! Vão lá conferir e aproveitar para ouvir lendo a fic 🤍🎧🥳https://t.co/0nvOsn5b25
2022-03-12 23:46:16+00:00;foxyejosten;alli 🦊🥍 Kevin's bf 📖: vilão;Ok pensando mto agr eu posto ou não posto a fic dos andreil crianças no ao3? Sim ou não?
2022-03-12 23:46:09+00:00;H3NTSSS;Filippeᶜʳᶠ;@evechanarts é real ou fic q tu é fã de um tal de H3NT do seu server? pergunto pq tu usa a mesma foto que ele
2022-03-12 23:46:08+00:00;clarinhaa_ffc;Tricolor🤡;gente q fic é essa kkkkkkkkkk
2022-03-12 23:46:05+00:00;hsbraverylt;ju 👑;@wilmonsoulmates passa o link dessa fic, amg. Eu tô lendo sem deixar vestígio, aliás tô quase acabando é bem boa.
2022-03-12 23:46:02+00:00;jkfemboy;alec;tive 1 ideia mt boa p fanfic
2022-03-12 23:45:52+00:00;AllYM1NI;Allym⁷ está perdido na cidade das lágrimas;@jouikinnie Eu nao leio fanfic,  mas leria sim
2022-03-12 23:45:38+00:00;poetlaurs;karen.;taylor é mt fanfiqueira eu amo
2022-03-12 23:44:48+00:00;sherlockisgayy;lia esperando a s4 de bsd;não sei se assisto banana fish ou algum anime de romance, faço minha tarefa de matemática ou leio fanfic ((no final os três vao mi fazer chorar ent aissm
2022-03-12 23:44:40+00:00;mitsukira_;Kaori 香り| maria day 🥳💗;tive uma ideia pra fic muito clichê de filme adolescente romântico
2022-03-12 23:44:18+00:00;rayanzitoo_;gatinha miss otaria 🧜🏽‍♀️;eu fazendo todo um enredo de uma fic que criei pra contar a lucas é o melhor desse relacionamento Kkkkkkkkkkkkk
2022-03-12 23:44:15+00:00;comysdot;𝐲𝐚𝐬𝐡𝐢;a primeira fanfic a gente nunca esquece KKKKKKKKKKKKK melhor fase https://t.co/xPGspXEKK6
2022-03-12 23:43:59+00:00;CleberCerejinha;𝑪𝒆𝒓𝒆𝒋𝒊𝒏𝒉𝒂;Triste pq nunca vou ter uma relação que nem a dos soukoku da fanfic, não quero viver
2022-03-12 23:43:47+00:00;JK97G0TIH;Yaya as poison🐾🐍;"@KTHC4TBOY eu tô sumida nas duas em questão de ""tweetar"" essa conta tô usando mais pra interagir com os jikook de uma fic aqui que não tô conseguindo escrever o nome dela! mas vou ficar ativa nas duas, amor!"
2022-03-12 23:42:54+00:00;indiscreet_user;Alê🌹;@lilithazarada No reedit se transforma em fanfic dar uma grana boa kkkkkk
2022-03-12 23:42:49+00:00;mitsukira_;Kaori 香り| maria day 🥳💗;EU TIVE UMA IDEIA PRA UMA FIC MUIT9 BOA, VOU ANOTAR PRA NÃO ESQUECER
2022-03-12 23:42:45+00:00;ClaraMaria____;Maria 🌩️;Me dá um ódio desse povo que fica postando fic na tl, pq eu nunca sei quando é verdade ou não
2022-03-12 23:42:39+00:00;Marianayy_;mary ⁷;@lwtxstrong nossa sim, só passei ódio com essa fic
2022-03-12 23:42:04+00:00;aquarian_girll;Érica ⚖️ | inconstante y estressada;Cara eu lembrei muito de uma fic brasileira com esse plot mas a autora não saiu do primeiro (ou segundo ??) capítulo 😭 https://t.co/sfEhXeWDKK
2022-03-12 23:42:03+00:00;bzcwee;𝖒𝖆𝖌𝖆𝖑 🐍;@raf_blima já criei a fic toda
2022-03-12 23:42:02+00:00;Moonluaa01;Lua;@freaklundypaine Finalmente Kakkakakakakakakakskskskas isso pareceu muito uma fic
2022-03-12 23:41:55+00:00;lawfeyso;TOM AND ZAWE 💌💭;qria tanto achar uma fic tom zawe nem para isso essas kadelas do wattpad servem
2022-03-12 23:41:47+00:00;ECLIPSHEN;🌒;@tianwen_crimson O maior de todos, Tianlang fanfiqueiro igual nós
2022-03-12 23:41:33+00:00;nobrslover;𝒩.;Eu tô assistindo através da minha janela e parece que eu tô lendo uma fanfic do wattpad escrito por alguém com 13 anos
2022-03-12 23:41:24+00:00;luvharewhh;rafa • VOU VER O HARRY;@amy_nesti MANO A FANFIC QUE EU TE MANDEI AAAAA
2022-03-12 23:40:54+00:00;baelouiee;ni;@loummysart amg só sendo macetada dps pra aprender, quero nem ver mais essa fic na minha frente
2022-03-12 23:40:37+00:00;4CHIGIRI;shy;tava chorando por causa de uma fanfic meu pai viu foi na cozinha e me trouxe uns 6 bis ... as vezes ele eh uma pessoa decente
2022-03-11 23:58:58+00:00;Smurfjiyong2;smurf ⭐;@zhanzhan_tiny Se quiser eu te ajudo na fic, aí tu se anima
2022-03-11 23:58:38+00:00;Abbys9492;FIC NO FIXO | WRITER WATTPAD 💭;@byforbts_ nao nao vamos e nao nao tem pfvr, se nao quer fazer nada fica em casa e dxa os ingresso pra quem quer ir curti e nao ficar de planta. Alguns que estao em casa n fic de planta e as dondocas no SHOW quer ficar.. Ain olha... faz eu cometer um crime nao
2022-03-11 23:58:33+00:00;21biaa;𝗺𝗮𝗲𝘀𝘁𝗿𝗲𝗹𝗹𝗼;@DanielWagner14_ ia ser mó fanfic se ele tivesse ido falar com vc
2022-03-11 23:58:27+00:00;arsnessan;nessa, a suculenta 🪴;Gay Panic - BTS: taekook, side namjin e yonseok - pt - Taehyung é o garoto novo meio lerdinho porque nunca foi pra escola e desperta a ira de Jungkook, o valentão. Essa fic É MUITO ENGRAÇADA! É um clichê bem escrito que vale a pena https://t.co/VfssRRBbUz
2022-03-11 23:58:25+00:00;clepskii;skiigo🐭;@thegossiped ANON CONTA A FOFOCA PELA METADE @ OU É FIC💀☠
2022-03-11 23:58:24+00:00;MaraisaeMaiaraa;Manuelly Carla ∞;@sophia_selas @MaraisaeDanilo kkkk não sei, mas essa fanfic começou pq Marília falou que Maraisa achou o Danilo bonito, e na época Maraisa estava solteira
2022-03-11 23:58:23+00:00;diazmendezx;duda ᥫ᭡;@diazxfav vai ler a fic q eu já mandei
2022-03-11 23:58:21+00:00;alinyngr_;aliny;Preciso de fanfic aaaaaaa
2022-03-11 23:58:19+00:00;moon_sariette;Jene;@barbarazinha090 Não tem nada disso no story não kkkk é fic
2022-03-11 23:58:09+00:00;loueIove;ma;a att de VN meu deus to sorrindo tanto o harry tagarela tao 😁 eu amo tanto essa fic
2022-03-11 23:58:07+00:00;kenjimine;may JIMIN OST IS COMING;faz tanto tempo que não leio fanfic sdds de uma boa
2022-03-11 23:57:51+00:00;minekooktae;ʙɪᴇʟʟᴇ⁷ 🌙;@mutacyon Eu tô tão empolgada pra essa sua fanfic 🥺 conseguiu alguém pra fazer capa ju?
2022-03-11 23:57:51+00:00;copyofway;ana. ltwt :);terminei hoje uma fanfic incrível louddy e momrry 😞😞😞 louis alfa babaoooo
2022-03-11 23:57:49+00:00;Iievcut;ana;indo de fanfic e depois dormi, amanhã tem bts e escola
2022-03-11 23:57:39+00:00;gabriellrrosa;Aiber;@isabeIIy_ KKKKKKK nao amiga, eh zoas. Eu faço a minha fic
2022-03-11 23:57:39+00:00;diazmendezx;duda ᥫ᭡;eu e a ias fazendo fic da fic 💪🏻
2022-03-11 23:57:29+00:00;peclaudia_;Ana Lemos;Se eu quiser manter a minha grande fic de amor, preciso conhecer essa pessoa esse ano ainda
2022-03-11 23:57:23+00:00;chinatemce;duda ∞ 🦊;"tô vendo todo mundo postando ""uma fic em que ..."" mas não tô vendo ninguém escrevendo a fic 🤨cadê gente quero link"
2022-03-11 23:57:07+00:00;aidenvaness;𝘑ulinha;@alexdrIington nao escrevi mais nada da fanfic
2022-03-11 23:57:05+00:00;gloriousfoy;jurídico heloísa;a manuela falando pro leônidas sobre a filha da heloísa me fez fanficar muito ele tentando cuidar dela
2022-03-11 23:56:49+00:00;troubletic;borocoxinha;Vai demorar quanto tempo pro adúltero criar uma fanfic pra fazer drama e se vitimizar? #BBB22
2022-03-11 23:56:40+00:00;darkrebs2;Rebeka | au hosie no📌;@haiztrixie Kkkkk juro,é o poder da fanfic na vida da gente
2022-03-11 23:56:39+00:00;silvaaaa_Dazlx;Silvaaa🏳️‍🌈;C ela soubesse as fanfic que eu faço cm ela ,ela já estaria aqui na minha cama SLK
2022-03-11 23:56:27+00:00;Graziel93243506;Graziela 🪴;@onlyingrid_ Aquele story do Renatinho ☕ será q vem música 💃ela já até gravou o clipe 😊 a fanfic
2022-03-11 23:56:19+00:00;ladybugada28;serotoNINA 🦋;Odeio gente assim. Sério, insuportável. Achei que isso tinha ficado em 2019. Uma fanfic boa é estragada completamente por causa dos leitores, parecem até que lêem as histórias com o uc.
2022-03-11 23:56:13+00:00;_ACarolinaDias;Carolina ∞ 9️⃣;Eu preciso parar de ler fanfic enquanto escuto as 3Ms, serio! Não sei se choro por causa dos textos, por causa das músicas, pela falta da Marília ou pq tô sofrendo por um amor não correspondido 🥺 não tá fácil! EISMININUUUU
2022-03-11 23:56:13+00:00;motagabrielll;Gabriel Mota;@jrlchaves Esse vídeo é uma grande fic pq todo esse trecho dá pra interligar por baldeação. Foi minha primeira percepção, quando abri o post deu match com as opiniões diversas
2022-03-11 23:55:56+00:00;biakaylan;"bia⁷; ✨💜";@tkkflow É um livro, é uma fic???? Pls me fala o nome
2022-03-11 23:55:32+00:00;icrswift;glau;@erodamedias é uma fic inspirada em miraculous (um desenho) lá o nino é negro mas colocaram essa foto
2022-03-11 23:55:21+00:00;Maria_l4ura_;Maria Oliveira;minha fanfic tava certa eu amo
2022-03-11 23:55:09+00:00;maryane_julia;¿yuki?;Vou escrever coisas de fanfic!
2022-03-11 23:55:06+00:00;zquadfavs;karen;meus amores eu não duvido nada disso aqui, e mesmo se não tiver rolado é uma fanfic perfeita https://t.co/LhSrLoWlpu
2022-03-11 23:55:02+00:00;yasmimnevesg;subversiva;eu te amo fic da Lana Del Rey com o Gustavo do BBB eu te amo
2022-03-11 23:55:00+00:00;ferbsemphineas;ferb🧣🍂;Preciso sair de casa, mas minha única vontade é ler fanfic (por fanfic leia-se the love hypothesis)
2022-03-11 23:55:00+00:00;camspvmt;cams;@DailyFlagui gente, esse spoiler deles terem uma filha saiu de onde? ou é só fic do fandom???
2022-03-11 23:54:54+00:00;malugraciano;Maria Luiza Graciano;me prendendo em fanfic pra não ter vontade de sair durante o fds e guardar dinheiro
2022-03-11 23:54:50+00:00;ladybugada28;serotoNINA 🦋;Meu medo em postar fanfic né nem ver gente falando sobre outras nos comentários. É o personagem do Harry ser massacrado por nada ou tanto na razão dele, e aí quando é o do Louis que faz alguma merda todo mundo acha lindo e passa pano pra ele E ÀS VEZES O QUE ELE FEZ É ATÉ PIOR!!
2022-03-11 23:54:41+00:00;comentobbb2021;c 🧬🧜🏾‍♀️🐆💸☕️🎲| 🎭 🎓;Se não fosse a Nat e sua fic do tempo, o Arthur teria desistido antes, é triste vê a torcida dele inventando fakenews contra ela e a Lina. #BBB22
2022-03-11 23:54:40+00:00;felipieces;Felipe;@MarindiaPellin @Japonesaa__ Hahahahaha amei a fic, próxima botarmos em prática
2022-03-11 23:54:33+00:00;physbaek;jessy | SUH²O;oi meus amores!! o segundo capítulo da minha fic sebaek foi postado! Espero que gostem🥺🥺 https://t.co/ArLtaTEtu4
2022-03-11 23:54:28+00:00;petitsebinie;samy;@we_re7blockers eu tinha uma au e apaguei (pra recomeçar) e uma fic parada que to tentando voltar :/
2022-03-11 23:54:19+00:00;heslouiett;kayla.;@sabrinmrs é fic ou au?
2022-03-11 23:53:56+00:00;erzacry;Lαu | MDZS PRÉ-VENDA 25/03;@lanxianbunny resumindo ela fez uma thread falando sobre coisas fanons como se fosse canon e depois que pessoas reclamaram disso foi dizer que era fic outras pessoas disseram q n aguentam mais contas com grande influencia tratando fanon como canon e ela disse q n se acha poderosa com 52K
2022-03-11 23:53:41+00:00;milascrazy;luanna;@jtkcce pior que ja perdi as esperanças dela atualizar, ela começou a escrever em 2015 se não me engano. hoje em dia nem deve ta mais nessa vibe de escrever fic
2022-03-11 23:53:39+00:00;ddalgijennie;jam✨ Sahyo au 📌;@rubyjaneculture ai ai eu acredito tanto nessa fic amg
2022-03-11 23:53:38+00:00;gcfenbleu;🦋 ៣០៣០иιϲα;@btscream pelo q eu sei, se uma foto for colocar do pinterest direto do wattpad, ela vai com a sinopse da fanfic, não com um título que a pessoa coloca... mas ainda é estranho
2022-03-11 23:53:26+00:00;rey__solana;𝔹𝕀𝔹𝕀;MEU DEUS EU QUERO MUITO ME ATULIAZAR COM ESSA FIC 😍😭😍 https://t.co/g8Rezn43gy
2022-03-11 23:53:26+00:00;lunnypotato;lunny💛;Eu daria tudo por uma fic larry baseada em Descendentes  Tipo O Harry de ben, o louis de mal, o niall de Carlos, liam de evie e zayn de jay (obviamente ckm o nome deles no lugar)
2022-03-11 23:53:13+00:00;inosuketesao;miya jeongyeon;@khjpet vo taca rudo junto na panela msm i vo come do jeito q fic a
2022-03-11 23:53:12+00:00;lexisfv;bê is driving home 2 u;@Thelastdrivers vou fazer minha fic intro - deja vu transicao pra happier — brutal  — 1 step forward, 3 steps back (ela tocando no piano) *dai vem uma mudanca de roupas* — enough for you (ela tocando no violao *chega uns dancarino pra good 4 u* — good 4 u (ia ser tipo a performance do vma) ++
2022-03-11 23:52:38+00:00;bxotafogo;mts;estragou a fic mané https://t.co/nRqBOiSzIJ
2022-03-11 23:52:00+00:00;ltwt2228;let. in tour;vocês já perceberam que a maioria das fic Larry que é LB o L sempre tem uma aparência de nerd inseguro que tem 30 traumas diferentes e a única coisa que deixa ele no pico de felicidade é transar?
